Station_ID,DATE,LAT,LON,Soil_Moisture,Temp_Avg,Temp_Max,Temp_Min,Earth_Skin_Temp,Rel_Humidity,Root_Soil_Wetness,Precip_Corrected,Master_Index,HIGH,LOW,OPEN,CLOSE,VOLUME
66,2024-02-21,7.75,-8.25,0.48,26.62,32.87,21.39,26.48,48.53,0.48,0.01,357,6311.0,6022.0,6050.0,6198,2545.0
66,2024-02-22,7.75,-8.25,0.48,26.29,34.3,20.03,26.66,56.76,0.47,0.0,358,6340.0,5961.0,6336.0,6169,843.0
66,2024-02-23,7.75,-8.25,0.48,26.07,35.23,18.6,26.18,40.49,0.47,0.0,359,6750.0,6033.0,6033.0,6562,83.0
66,2024-02-26,7.75,-8.25,0.47,27.64,35.31,21.24,28.57,62.86,0.46,0.65,362,6929.0,6650.0,6765.0,6884,42.0
66,2024-02-27,7.75,-8.25,0.47,27.25,32.33,22.84,27.74,68.26,0.46,1.18,363,6893.0,6743.0,6780.0,6755,8.0
66,2024-02-28,7.75,-8.25,0.48,28.08,35.06,22.17,29.0,67.68,0.47,2.76,364,6590.0,6362.0,6590.0,6380,7.0
66,2024-02-29,7.75,-8.25,0.48,28.1,34.21,23.34,28.76,66.34,0.47,0.95,365,6466.0,6413.0,6413.0,6510,319.0
66,2024-03-01,7.75,-8.25,0.47,28.13,35.31,22.93,29.11,65.02,0.47,1.35,366,6769.0,6769.0,6769.0,6826,5.0
66,2024-03-04,7.75,-8.25,0.48,28.15,35.71,22.34,29.24,64.76,0.48,0.11,369,,,,7057,
66,2024-03-05,7.75,-8.25,0.48,28.82,35.57,22.24,29.61,61.18,0.47,0.36,370,7000.0,7000.0,7000.0,6970,1.0
66,2024-03-06,7.75,-8.25,0.48,29.25,37.25,22.8,30.14,58.94,0.47,0.06,371,,,,7170,
66,2024-03-07,7.75,-8.25,0.47,28.62,35.62,23.09,29.77,64.79,0.47,2.46,372,7000.0,7000.0,7000.0,7054,1.0
66,2024-03-08,7.75,-8.25,0.48,28.16,34.8,23.41,29.16,70.75,0.47,4.03,373,6928.0,6928.0,6928.0,6997,1.0
66,2024-03-11,7.75,-8.25,0.48,28.84,36.45,22.89,29.68,64.94,0.48,1.2,376,,,,7329,
66,2024-03-12,7.75,-8.25,0.48,27.57,33.29,23.91,28.17,72.01,0.49,6.77,377,7974.0,7890.0,7890.0,8048,8.0
66,2024-03-13,7.75,-8.25,0.49,27.44,33.52,23.05,28.13,73.78,0.49,3.99,378,,,,8034,
66,2024-03-14,7.75,-8.25,0.49,28.54,35.79,22.88,29.56,69.47,0.5,4.11,379,7715.0,7063.0,7185.0,7405,29410.0
66,2024-03-15,7.75,-8.25,0.5,27.98,33.97,23.3,28.65,72.31,0.5,6.14,380,8186.0,7357.0,7435.0,8018,25580.0
66,2024-03-18,7.75,-8.25,0.5,28.9,35.86,23.64,30.02,67.26,0.5,0.85,383,8493.0,7824.0,8179.0,8172,32655.0
66,2024-03-19,7.75,-8.25,0.49,28.41,35.47,23.26,29.56,68.64,0.49,2.22,384,8412.0,7963.0,8188.0,8027,19138.0
66,2024-03-20,7.75,-8.25,0.5,23.93,27.47,21.65,24.21,82.21,0.5,7.7,385,8429.0,7716.0,7920.0,8324,23723.0
66,2024-03-21,7.75,-8.25,0.5,27.01,35.33,20.45,27.89,69.09,0.51,2.88,386,8653.0,8149.0,8395.0,8559,21272.0
66,2024-03-22,7.75,-8.25,0.51,26.06,31.06,22.56,26.47,82.28,0.52,22.27,387,8960.0,8465.0,8573.0,8939,16403.0
66,2024-03-25,7.75,-8.25,0.53,26.89,32.53,22.29,27.49,75.1,0.54,10.31,390,9684.0,8889.0,8921.0,9649,19698.0
66,2024-03-26,7.75,-8.25,0.54,26.92,32.83,22.77,27.5,77.97,0.55,4.56,391,10080.0,9574.0,9847.0,9622,26263.0
66,2024-03-27,7.75,-8.25,0.54,28.26,35.22,22.5,29.15,72.01,0.55,1.0,392,9917.0,9267.0,9509.0,9843,23291.0
66,2024-03-28,7.75,-8.25,0.54,27.99,33.78,23.35,28.82,77.83,0.55,7.61,393,10014.0,9671.0,9906.0,9766,17953.0
66,2024-04-01,7.75,-8.25,0.54,27.54,32.81,23.41,28.13,77.85,0.55,3.28,397,10318.0,9632.0,9720.0,10120,11594.0
66,2024-04-02,7.75,-8.25,0.54,28.24,35.1,22.8,28.86,72.84,0.55,2.21,398,10324.0,9808.0,10186.0,9949,19824.0
66,2024-04-03,7.75,-8.25,0.54,27.14,32.7,23.56,27.75,79.52,0.55,6.87,399,10044.0,9406.0,9858.0,9524,23087.0
66,2024-04-04,7.75,-8.25,0.54,27.5,33.96,22.92,28.32,77.13,0.55,11.99,400,9644.0,9150.0,9389.0,9462,14914.0
66,2024-04-05,7.75,-8.25,0.56,26.67,31.41,22.94,27.05,81.98,0.58,16.31,401,9990.0,9480.0,9668.0,9795,16993.0
66,2024-04-08,7.75,-8.25,0.57,26.74,32.05,22.91,27.1,81.14,0.59,5.11,404,10443.0,9669.0,9953.0,9895,22946.0
66,2024-04-09,7.75,-8.25,0.58,26.64,32.62,22.65,27.06,80.68,0.59,7.74,405,10321.0,9653.0,9717.0,10204,15144.0
66,2024-04-10,7.75,-8.25,0.59,26.45,31.68,22.46,26.96,81.46,0.6,10.15,406,10629.0,10148.0,10300.0,10411,10866.0
66,2024-04-11,7.75,-8.25,0.59,25.91,30.04,22.79,26.09,81.61,0.6,2.55,407,10771.0,10319.0,10445.0,10373,12639.0
66,2024-04-12,7.75,-8.25,0.58,26.28,31.27,21.85,26.63,78.23,0.59,1.08,408,11039.0,10357.0,10400.0,10987,6464.0
66,2024-04-15,7.75,-8.25,0.57,27.57,33.2,23.17,27.83,74.05,0.58,2.16,411,11206.0,10830.0,10884.0,11001,5550.0
66,2024-04-16,7.75,-8.25,0.57,28.2,34.22,23.6,28.52,71.38,0.57,0.45,412,11085.0,9988.0,11063.0,10243,4386.0
66,2024-04-17,7.75,-8.25,0.57,26.93,32.69,23.42,27.45,76.88,0.57,0.18,413,10630.0,10100.0,10173.0,10340,5414.0
66,2024-04-18,7.75,-8.25,0.56,28.47,35.45,21.97,28.51,62.85,0.56,0.03,414,11388.0,10530.0,10620.0,11311,5542.0
66,2024-04-19,7.75,-8.25,0.56,28.13,34.39,22.67,28.77,71.82,0.56,0.17,415,12261.0,11132.0,11504.0,11878,2808.0
66,2024-04-22,7.75,-8.25,0.56,25.7,30.49,22.92,26.07,81.87,0.57,7.39,418,12136.0,10929.0,11967.0,11166,1652.0
66,2024-04-23,7.75,-8.25,0.56,26.78,32.65,22.34,27.22,77.3,0.57,6.42,419,10835.0,10221.0,10803.0,10584,3530.0
66,2024-04-24,7.75,-8.25,0.58,26.38,31.1,22.92,26.58,82.41,0.59,15.61,420,11600.0,10835.0,10835.0,11043,19.0
66,2024-04-25,7.75,-8.25,0.58,26.79,31.65,23.12,27.21,80.27,0.59,2.17,421,11530.0,10800.0,11530.0,10988,6.0
66,2024-04-26,7.75,-8.25,0.57,26.55,31.1,22.98,26.93,82.24,0.59,3.8,422,10975.0,10973.0,10973.0,10729,8.0
66,2024-04-29,7.75,-8.25,0.58,26.34,30.26,23.2,26.46,81.02,0.59,6.11,425,10327.0,9958.0,10327.0,9983,30.0
66,2024-04-30,7.75,-8.25,0.58,27.48,33.4,22.42,27.68,76.68,0.59,3.35,426,10115.0,8651.0,9610.0,10133,18.0
66,2024-05-01,7.75,-8.25,0.58,27.75,34.25,23.13,28.13,75.11,0.58,3.67,427,9206.0,8930.0,9206.0,9183,15.0
66,2024-05-02,7.75,-8.25,0.59,25.9,29.68,23.69,26.09,86.49,0.6,18.75,428,8750.0,8240.0,8750.0,8483,22.0
66,2024-05-03,7.75,-8.25,0.59,26.91,32.54,22.77,27.27,80.37,0.61,5.87,429,8550.0,8513.0,8550.0,8505,10.0
66,2024-05-06,7.75,-8.25,0.6,25.07,27.58,23.54,25.06,92.49,0.62,10.85,432,8570.0,8570.0,8570.0,8571,4.0
66,2024-05-07,7.75,-8.25,0.61,26.42,31.69,22.92,26.61,81.01,0.62,1.65,433,,,,9593,
66,2024-05-08,7.75,-8.25,0.6,26.81,32.07,21.88,27.18,77.63,0.61,2.46,434,,,,9617,
66,2024-05-09,7.75,-8.25,0.6,27.03,32.28,22.46,27.34,79.26,0.61,3.81,435,,,,9678,
66,2024-05-10,7.75,-8.25,0.6,27.26,32.58,23.07,27.63,78.72,0.6,1.97,436,,,,9874,
66,2024-05-13,7.75,-8.25,0.61,26.18,30.44,23.16,26.31,84.06,0.62,4.52,439,,,,8149,
66,2024-05-14,7.75,-8.25,0.61,25.37,29.02,22.86,25.54,87.02,0.62,5.52,440,9000.0,9000.0,9000.0,8751,1.0
66,2024-05-15,7.75,-8.25,0.61,25.72,30.12,22.5,25.9,86.45,0.62,2.76,441,,,,9066,
66,2024-05-16,7.75,-8.25,0.61,25.96,30.36,23.1,26.21,84.61,0.62,16.73,442,7951.0,7202.0,7896.0,7393,11580.0
66,2024-05-17,7.75,-8.25,0.64,24.69,27.34,22.32,24.42,83.4,0.67,18.88,443,7685.0,7137.0,7350.0,7348,7907.0
66,2024-05-20,7.75,-8.25,0.63,26.52,30.56,23.42,26.66,85.28,0.65,2.33,446,7373.0,6767.0,7277.0,7216,10261.0
66,2024-05-21,7.75,-8.25,0.63,25.81,29.08,23.51,25.85,89.17,0.65,4.63,447,7492.0,6910.0,7077.0,7394,7994.0
66,2024-05-22,7.75,-8.25,0.63,25.81,29.37,23.09,25.86,88.84,0.65,6.09,448,7638.0,7273.0,7372.0,7536,8462.0
66,2024-05-23,7.75,-8.25,0.64,24.73,27.46,22.73,24.74,91.32,0.66,10.65,449,8400.0,7323.0,7423.0,8109,14084.0
66,2024-05-24,7.75,-8.25,0.64,25.94,31.03,22.11,26.22,82.48,0.66,0.93,450,8436.0,7869.0,8219.0,8294,10974.0
66,2024-05-28,7.75,-8.25,0.63,26.68,32.28,21.37,26.99,78.6,0.64,1.25,454,8800.0,7942.0,8200.0,8780,15093.0
66,2024-05-29,7.75,-8.25,0.63,26.96,31.85,22.75,27.2,80.82,0.63,2.39,455,9460.0,8690.0,8730.0,9309,14757.0
66,2024-05-30,7.75,-8.25,0.62,26.73,30.64,23.28,26.78,82.89,0.63,3.83,456,9550.0,9054.0,9278.0,9257,9201.0
66,2024-05-31,7.75,-8.25,0.63,25.41,27.79,23.9,25.32,93.46,0.64,12.53,457,9420.0,9031.0,9242.0,9331,8033.0
66,2024-06-03,7.75,-8.25,0.65,25.38,29.7,22.06,25.68,85.92,0.66,4.33,460,10047.0,9181.0,9331.0,9775,17665.0
66,2024-06-04,7.75,-8.25,0.65,25.67,29.92,22.2,25.8,84.33,0.66,3.05,461,9697.0,9162.0,9446.0,9557,14149.0
66,2024-06-05,7.75,-8.25,0.64,26.0,31.16,21.94,26.27,82.74,0.65,1.79,462,9642.0,9103.0,9410.0,9408,12615.0
66,2024-06-06,7.75,-8.25,0.64,25.42,29.09,22.43,25.44,86.34,0.65,4.57,463,9987.0,9566.0,9600.0,9872,11501.0
66,2024-06-07,7.75,-8.25,0.64,25.65,30.0,22.29,25.82,84.41,0.65,4.44,464,10098.0,9812.0,9865.0,9933,15344.0
66,2024-06-10,7.75,-8.25,0.64,25.58,29.35,22.93,25.73,84.67,0.66,8.91,467,10038.0,9411.0,9933.0,9687,9152.0
66,2024-06-11,7.75,-8.25,0.64,25.93,30.48,22.01,26.09,79.41,0.65,0.46,468,10055.0,9597.0,9597.0,9910,9207.0
66,2024-06-12,7.75,-8.25,0.64,26.46,31.3,22.11,26.66,79.47,0.64,1.06,469,10640.0,9950.0,10088.0,10539,7296.0
66,2024-06-13,7.75,-8.25,0.64,25.53,29.59,22.65,25.65,85.75,0.64,5.33,470,11000.0,10491.0,10595.0,10810,4837.0
66,2024-06-14,7.75,-8.25,0.64,24.15,27.81,21.66,24.27,88.24,0.65,5.61,471,10850.0,9567.0,10784.0,10294,2946.0
66,2024-06-17,7.75,-8.25,0.67,23.07,24.55,21.69,23.0,95.52,0.7,36.68,474,10307.0,9477.0,10225.0,9659,3308.0
66,2024-06-18,7.75,-8.25,0.69,24.77,29.05,21.3,24.87,85.77,0.71,6.81,475,10014.0,9531.0,9628.0,9938,2336.0
66,2024-06-20,7.75,-8.25,0.69,25.75,30.06,22.07,25.91,84.57,0.71,6.98,477,10295.0,9319.0,9910.0,9598,2143.0
66,2024-06-21,7.75,-8.25,0.69,24.89,28.71,22.02,24.86,86.56,0.71,6.49,478,9725.0,8600.0,9280.0,8995,1568.0
66,2024-06-24,7.75,-8.25,0.69,25.5,30.01,21.41,25.79,84.69,0.7,3.52,481,8864.0,7882.0,8792.0,7978,28.0
66,2024-06-25,7.75,-8.25,0.69,25.37,29.28,22.41,25.5,86.12,0.7,13.32,482,8144.0,7521.0,8144.0,7967,7.0
66,2024-06-26,7.75,-8.25,0.69,24.7,29.03,21.87,24.84,87.89,0.71,7.99,483,7950.0,7500.0,7950.0,7797,5.0
66,2024-06-27,7.75,-8.25,0.69,24.69,29.43,20.85,24.95,84.48,0.71,5.71,484,7500.0,7361.0,7500.0,7397,9.0
66,2024-06-28,7.75,-8.25,0.69,24.61,28.84,21.57,24.81,87.31,0.71,7.52,485,7692.0,7692.0,7692.0,7729,1.0
82,2024-02-01,8.25,-6.25,0.43,28.61,37.32,20.89,29.9,41.56,0.41,0.0,337,4981.0,4828.0,4832.0,4956,36184.0
82,2024-02-02,8.25,-6.25,0.43,28.28,37.38,20.77,28.91,32.84,0.41,0.0,338,5032.0,4939.0,4990.0,5009,37945.0
82,2024-02-05,8.25,-6.25,0.43,26.01,33.47,19.9,25.71,27.59,0.41,0.0,341,5249.0,5010.0,5035.0,5189,37591.0
82,2024-02-06,8.25,-6.25,0.43,25.83,34.83,19.76,26.15,28.19,0.41,0.0,342,5288.0,5133.0,5244.0,5220,36089.0
82,2024-02-07,8.25,-6.25,0.43,27.06,37.26,17.81,27.66,26.78,0.41,0.0,343,5429.0,5194.0,5219.0,5410,42231.0
82,2024-02-08,8.25,-6.25,0.43,27.38,36.62,20.16,27.39,26.5,0.41,0.0,344,5874.0,5451.0,5488.0,5805,37991.0
82,2024-02-09,8.25,-6.25,0.42,27.62,36.49,19.67,28.23,28.81,0.41,0.0,345,6030.0,5528.0,5900.0,5888,35319.0
82,2024-02-12,8.25,-6.25,0.42,29.95,39.36,21.52,31.87,47.22,0.41,0.0,348,5958.0,5773.0,5868.0,5860,16137.0
82,2024-02-13,8.25,-6.25,0.42,30.88,39.54,23.1,33.01,47.97,0.41,0.0,349,6029.0,5815.0,5828.0,6001,12137.0
82,2024-02-14,8.25,-6.25,0.42,31.76,41.14,24.47,33.53,38.56,0.41,0.0,350,6039.0,5812.0,6008.0,5949,9014.0
82,2024-02-15,8.25,-6.25,0.42,30.79,40.75,20.99,32.28,29.06,0.4,0.01,351,6030.0,5888.0,5956.0,5961,6096.0
82,2024-02-16,8.25,-6.25,0.42,29.57,37.09,23.06,30.55,36.0,0.4,0.01,352,5964.0,5689.0,5947.0,5706,10725.0
82,2024-02-20,8.25,-6.25,0.42,30.46,39.04,22.61,31.52,27.09,0.4,0.0,356,6069.0,5750.0,5750.0,5999,6822.0
82,2024-02-21,8.25,-6.25,0.42,30.2,37.76,23.25,31.98,32.09,0.4,0.0,357,6311.0,6022.0,6050.0,6198,2545.0
82,2024-02-22,8.25,-6.25,0.42,29.8,38.68,22.94,31.14,34.41,0.4,0.0,358,6340.0,5961.0,6336.0,6169,843.0
82,2024-02-23,8.25,-6.25,0.42,28.8,39.44,18.58,30.14,14.53,0.4,0.0,359,6750.0,6033.0,6033.0,6562,83.0
82,2024-02-26,8.25,-6.25,0.42,30.09,36.41,24.54,32.13,51.59,0.41,3.13,362,6929.0,6650.0,6765.0,6884,42.0
82,2024-02-27,8.25,-6.25,0.42,30.31,36.69,24.71,32.22,56.81,0.41,2.69,363,6893.0,6743.0,6780.0,6755,8.0
82,2024-02-28,8.25,-6.25,0.42,30.03,36.33,25.07,31.47,61.97,0.42,5.67,364,6590.0,6362.0,6590.0,6380,7.0
82,2024-02-29,8.25,-6.25,0.43,30.54,37.8,25.15,31.55,58.5,0.42,1.9,365,6466.0,6413.0,6413.0,6510,319.0
82,2024-03-01,8.25,-6.25,0.43,30.22,38.43,23.89,32.07,57.44,0.42,4.73,366,6769.0,6769.0,6769.0,6826,5.0
82,2024-03-04,8.25,-6.25,0.43,29.71,37.74,23.43,31.71,62.31,0.45,0.06,369,,,,7057,
82,2024-03-05,8.25,-6.25,0.43,30.32,38.9,24.05,31.62,48.28,0.43,0.21,370,7000.0,7000.0,7000.0,6970,1.0
82,2024-03-06,8.25,-6.25,0.43,30.46,39.29,23.65,32.35,53.75,0.43,0.11,371,,,,7170,
82,2024-03-07,8.25,-6.25,0.43,30.8,37.9,25.03,32.95,57.69,0.43,0.78,372,7000.0,7000.0,7000.0,7054,1.0
82,2024-03-08,8.25,-6.25,0.43,30.03,36.68,24.86,31.87,64.0,0.43,1.21,373,6928.0,6928.0,6928.0,6997,1.0
82,2024-03-11,8.25,-6.25,0.43,31.2,38.62,25.37,32.76,56.44,0.43,0.23,376,,,,7329,
82,2024-03-12,8.25,-6.25,0.43,30.99,37.25,26.53,32.6,58.5,0.43,0.19,377,7974.0,7890.0,7890.0,8048,8.0
82,2024-03-13,8.25,-6.25,0.43,31.0,38.58,24.99,32.84,59.28,0.42,0.18,378,,,,8034,
82,2024-03-14,8.25,-6.25,0.43,31.47,38.96,24.87,33.73,56.62,0.42,0.2,379,7715.0,7063.0,7185.0,7405,29410.0
82,2024-03-15,8.25,-6.25,0.43,30.26,35.2,25.91,31.48,60.66,0.42,0.22,380,8186.0,7357.0,7435.0,8018,25580.0
82,2024-03-18,8.25,-6.25,0.43,31.95,39.64,25.68,34.24,55.41,0.42,0.6,383,8493.0,7824.0,8179.0,8172,32655.0
82,2024-03-19,8.25,-6.25,0.43,31.0,37.05,25.83,32.89,59.16,0.42,2.11,384,8412.0,7963.0,8188.0,8027,19138.0
82,2024-03-20,8.25,-6.25,0.43,27.54,32.55,24.71,28.26,71.12,0.43,6.49,385,8429.0,7716.0,7920.0,8324,23723.0
82,2024-03-21,8.25,-6.25,0.43,29.59,37.67,22.92,31.22,58.19,0.43,0.84,386,8653.0,8149.0,8395.0,8559,21272.0
82,2024-03-22,8.25,-6.25,0.43,28.6,34.4,24.9,29.7,70.06,0.43,8.18,387,8960.0,8465.0,8573.0,8939,16403.0
82,2024-03-25,8.25,-6.25,0.43,29.33,35.51,24.22,30.82,65.53,0.43,2.44,390,9684.0,8889.0,8921.0,9649,19698.0
82,2024-03-26,8.25,-6.25,0.43,28.89,33.87,24.71,29.89,70.69,0.43,3.21,391,10080.0,9574.0,9847.0,9622,26263.0
82,2024-03-27,8.25,-6.25,0.43,31.11,38.69,24.65,33.28,60.94,0.43,0.19,392,9917.0,9267.0,9509.0,9843,23291.0
82,2024-03-28,8.25,-6.25,0.43,29.52,34.52,25.39,30.44,72.28,0.44,8.24,393,10014.0,9671.0,9906.0,9766,17953.0
82,2024-04-01,8.25,-6.25,0.43,28.81,33.03,25.4,29.69,72.53,0.43,0.24,397,10318.0,9632.0,9720.0,10120,11594.0
82,2024-04-02,8.25,-6.25,0.43,30.6,38.29,24.76,32.15,64.38,0.43,0.16,398,10324.0,9808.0,10186.0,9949,19824.0
82,2024-04-03,8.25,-6.25,0.43,29.96,36.49,25.44,31.39,68.97,0.43,0.69,399,10044.0,9406.0,9858.0,9524,23087.0
82,2024-04-04,8.25,-6.25,0.43,30.53,38.48,24.38,32.62,63.94,0.43,0.35,400,9644.0,9150.0,9389.0,9462,14914.0
82,2024-04-05,8.25,-6.25,0.43,29.96,36.48,24.75,31.67,66.34,0.43,2.38,401,9990.0,9480.0,9668.0,9795,16993.0
82,2024-04-08,8.25,-6.25,0.45,27.99,32.19,24.82,28.49,77.22,0.45,5.48,404,10443.0,9669.0,9953.0,9895,22946.0
82,2024-04-09,8.25,-6.25,0.45,28.74,35.51,24.43,29.59,73.31,0.46,4.1,405,10321.0,9653.0,9717.0,10204,15144.0
82,2024-04-10,8.25,-6.25,0.45,28.44,34.13,24.22,29.49,74.59,0.46,9.32,406,10629.0,10148.0,10300.0,10411,10866.0
82,2024-04-11,8.25,-6.25,0.46,28.37,33.44,24.51,29.05,70.34,0.46,2.52,407,10771.0,10319.0,10445.0,10373,12639.0
82,2024-04-12,8.25,-6.25,0.45,29.42,36.08,24.03,30.84,64.78,0.46,0.76,408,11039.0,10357.0,10400.0,10987,6464.0
82,2024-04-15,8.25,-6.25,0.45,30.46,37.11,24.77,31.93,62.03,0.44,1.49,411,11206.0,10830.0,10884.0,11001,5550.0
82,2024-04-16,8.25,-6.25,0.45,31.1,38.99,24.66,32.93,59.03,0.44,0.21,412,11085.0,9988.0,11063.0,10243,4386.0
82,2024-04-17,8.25,-6.25,0.45,29.88,35.59,25.51,31.3,63.88,0.44,0.1,413,10630.0,10100.0,10173.0,10340,5414.0
82,2024-04-18,8.25,-6.25,0.44,31.12,39.51,24.76,32.72,56.88,0.43,0.0,414,11388.0,10530.0,10620.0,11311,5542.0
82,2024-04-19,8.25,-6.25,0.44,30.88,37.86,24.85,32.64,63.72,0.43,0.08,415,12261.0,11132.0,11504.0,11878,2808.0
82,2024-04-22,8.25,-6.25,0.44,28.68,33.45,24.99,29.71,70.25,0.43,2.72,418,12136.0,10929.0,11967.0,11166,1652.0
82,2024-04-23,8.25,-6.25,0.44,29.65,36.23,24.79,31.12,65.62,0.43,4.3,419,10835.0,10221.0,10803.0,10584,3530.0
82,2024-04-24,8.25,-6.25,0.45,27.74,31.86,25.19,28.08,79.44,0.45,10.14,420,11600.0,10835.0,10835.0,11043,19.0
82,2024-04-25,8.25,-6.25,0.45,28.71,33.39,24.59,29.57,72.09,0.45,0.62,421,11530.0,10800.0,11530.0,10988,6.0
82,2024-04-26,8.25,-6.25,0.45,28.64,33.12,24.83,29.42,73.78,0.45,1.54,422,10975.0,10973.0,10973.0,10729,8.0
82,2024-04-29,8.25,-6.25,0.45,29.22,34.33,25.23,30.08,71.03,0.45,4.75,425,10327.0,9958.0,10327.0,9983,30.0
82,2024-04-30,8.25,-6.25,0.45,30.5,38.21,24.08,31.61,65.91,0.45,0.93,426,10115.0,8651.0,9610.0,10133,18.0
82,2024-05-01,8.25,-6.25,0.45,30.56,38.2,24.8,31.99,64.81,0.45,0.81,427,9206.0,8930.0,9206.0,9183,15.0
82,2024-05-02,8.25,-6.25,0.45,28.69,34.5,24.39,29.65,69.75,0.45,8.2,428,8750.0,8240.0,8750.0,8483,22.0
82,2024-05-03,8.25,-6.25,0.45,29.67,36.3,24.05,30.98,65.31,0.45,1.89,429,8550.0,8513.0,8550.0,8505,10.0
82,2024-05-06,8.25,-6.25,0.45,28.01,32.3,25.54,28.53,80.06,0.45,2.14,432,8570.0,8570.0,8570.0,8571,4.0
82,2024-05-07,8.25,-6.25,0.45,29.41,36.45,23.62,30.83,67.69,0.45,0.54,433,,,,9593,
82,2024-05-08,8.25,-6.25,0.45,29.99,36.56,24.96,31.45,64.84,0.45,0.38,434,,,,9617,
82,2024-05-09,8.25,-6.25,0.45,30.0,36.31,25.02,31.42,66.03,0.44,0.94,435,,,,9678,
82,2024-05-10,8.25,-6.25,0.45,30.23,36.52,25.18,31.57,65.03,0.44,0.27,436,,,,9874,
82,2024-05-13,8.25,-6.25,0.44,29.02,35.01,24.75,29.94,69.47,0.44,0.79,439,,,,8149,
82,2024-05-14,8.25,-6.25,0.44,29.07,34.85,24.99,30.32,69.53,0.43,1.35,440,9000.0,9000.0,9000.0,8751,1.0
82,2024-05-15,8.25,-6.25,0.44,29.02,34.15,24.61,30.1,69.03,0.43,0.89,441,,,,9066,
82,2024-05-16,8.25,-6.25,0.44,27.67,31.26,25.06,28.21,78.28,0.44,11.47,442,7951.0,7202.0,7896.0,7393,11580.0
82,2024-05-17,8.25,-6.25,0.46,27.56,32.02,23.83,27.79,71.22,0.46,7.01,443,7685.0,7137.0,7350.0,7348,7907.0
82,2024-05-20,8.25,-6.25,0.45,29.17,33.73,25.3,30.09,72.31,0.45,0.54,446,7373.0,6767.0,7277.0,7216,10261.0
82,2024-05-21,8.25,-6.25,0.45,28.85,33.46,25.01,29.58,75.09,0.45,2.89,447,7492.0,6910.0,7077.0,7394,7994.0
82,2024-05-22,8.25,-6.25,0.45,28.19,32.4,24.87,28.79,78.25,0.45,3.14,448,7638.0,7273.0,7372.0,7536,8462.0
82,2024-05-23,8.25,-6.25,0.46,27.19,31.59,24.51,27.76,80.22,0.46,4.17,449,8400.0,7323.0,7423.0,8109,14084.0
82,2024-05-24,8.25,-6.25,0.45,28.89,35.88,23.04,30.31,68.44,0.45,0.46,450,8436.0,7869.0,8219.0,8294,10974.0
82,2024-05-28,8.25,-6.25,0.45,30.48,38.02,23.81,32.21,59.56,0.45,0.21,454,8800.0,7942.0,8200.0,8780,15093.0
82,2024-05-29,8.25,-6.25,0.45,30.21,36.76,24.89,31.71,64.38,0.44,0.98,455,9460.0,8690.0,8730.0,9309,14757.0
82,2024-05-30,8.25,-6.25,0.45,28.45,32.51,25.11,29.06,74.84,0.44,2.11,456,9550.0,9054.0,9278.0,9257,9201.0
82,2024-05-31,8.25,-6.25,0.45,27.66,32.01,24.81,28.08,81.59,0.45,8.81,457,9420.0,9031.0,9242.0,9331,8033.0
82,2024-06-03,8.25,-6.25,0.46,27.46,32.55,22.98,28.5,76.0,0.47,2.42,460,10047.0,9181.0,9331.0,9775,17665.0
82,2024-06-04,8.25,-6.25,0.46,28.29,34.05,23.96,29.51,73.16,0.46,2.05,461,9697.0,9162.0,9446.0,9557,14149.0
82,2024-06-05,8.25,-6.25,0.46,28.92,35.45,23.4,30.29,69.0,0.46,0.49,462,9642.0,9103.0,9410.0,9408,12615.0
82,2024-06-06,8.25,-6.25,0.46,28.31,33.89,24.74,29.41,74.41,0.45,1.88,463,9987.0,9566.0,9600.0,9872,11501.0
82,2024-06-07,8.25,-6.25,0.46,28.01,33.94,23.8,29.06,73.28,0.45,1.86,464,10098.0,9812.0,9865.0,9933,15344.0
82,2024-06-10,8.25,-6.25,0.46,27.21,31.08,24.39,27.79,77.12,0.45,3.5,467,10038.0,9411.0,9933.0,9687,9152.0
82,2024-06-11,8.25,-6.25,0.46,28.56,35.23,23.44,29.98,67.38,0.45,0.15,468,10055.0,9597.0,9597.0,9910,9207.0
82,2024-06-12,8.25,-6.25,0.45,29.14,35.51,23.89,30.8,66.56,0.45,0.84,469,10640.0,9950.0,10088.0,10539,7296.0
82,2024-06-13,8.25,-6.25,0.45,27.89,31.66,24.1,28.73,71.81,0.45,2.26,470,11000.0,10491.0,10595.0,10810,4837.0
82,2024-06-14,8.25,-6.25,0.45,27.29,32.1,23.98,28.11,75.81,0.45,2.93,471,10850.0,9567.0,10784.0,10294,2946.0
82,2024-06-17,8.25,-6.25,0.47,25.59,29.49,23.47,25.94,84.09,0.48,18.56,474,10307.0,9477.0,10225.0,9659,3308.0
82,2024-06-18,8.25,-6.25,0.47,27.06,32.71,22.42,27.96,76.75,0.48,3.68,475,10014.0,9531.0,9628.0,9938,2336.0
82,2024-06-20,8.25,-6.25,0.47,27.85,33.67,23.66,28.79,76.0,0.47,3.36,477,10295.0,9319.0,9910.0,9598,2143.0
82,2024-06-21,8.25,-6.25,0.47,26.52,30.29,23.83,27.05,81.06,0.48,4.55,478,9725.0,8600.0,9280.0,8995,1568.0
82,2024-06-24,8.25,-6.25,0.46,28.18,34.08,22.8,29.45,70.72,0.46,1.29,481,8864.0,7882.0,8792.0,7978,28.0
